,MURI_016,MURI_017,MURI_018,MURI_019,MURI_020,MURI_025,MURI_026,MURI_027,MURI_028,MURI_029,MURI_034,MURI_035,MURI_036,MURI_037,MURI_038,MURI_043,MURI_044,MURI_045,MURI_046,MURI_047,MURI_052,MURI_053,MURI_054,MURI_055,MURI_056,MURI_069,MURI_070,MURI_071,MURI_072,MURI_077,MURI_078,MURI_079,MURI_080,MURI_085,MURI_087,MURI_089,MURI_091,MURI_093,MURI_095,MURI_097,MURI_098,MURI_099,MURI_100,MURI_101,MURI_106,MURI_107,MURI_108,MURI_110,MURI_118,MURI_119,MURI_120,MURI_122,MURI_130,MURI_131,MURI_132,MURI_134
YP_003046565.1,2.3688628229326,2.36738833202471,2.73247585872232,2.74192698083873,3.20831411379781,2.99743482711977,1.45620461278539,1.45620461278539,2.38039186693315,2.738106466629,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.44599495897669,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,3.90125881834323,3.16804452724021,3.64604150666543,3.73848712643401,2.69591192466067,3.24767017931292,3.66112241092462,3.06721358107433,3.02950595196576,3.70377848714164,3.27305680686361,3.45383139270902,3.2886253381906,3.6831100537586,3.06519589160283,3.61528339185759,3.46685477639409,2.30925956431604,3.21897883348175,3.3051864705903,2.79070072249915,2.79298015936847,3.24070977661966,3.24934473692214,2.77851917125565,3.47359081503421,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.79311761643239,1.45620461278539,1.45620461278539,1.45620461278539,2.43797340204127
YP_003046566.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.44599495897669,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.05160555530703,1.45620461278539,1.45620461278539,2.01258234511513,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003046567.1,4.31223302039169,4.0304155023332,4.62389487245937,4.94694316308554,5.2638225115197,2.73321468557864,3.22234339386151,4.15698234267328,5.19921362649926,4.93929511904105,1.45620461278539,1.45620461278539,2.51140216854486,1.45620461278539,1.45620461278539,2.98021873679635,2.89758507493985,2.4571392375241,1.45620461278539,1.45620461278539,4.7127316758158,3.98717737465667,3.88675659437612,3.73848712643401,4.07792411242075,3.10712959337112,3.70910059673844,2.86799564883862,2.59486322095047,3.05357843536415,3.40040999860292,3.01316139441472,2.89733161974641,4.81595686809806,4.85109720681136,3.92029409057432,4.06669921139774,3.78992168579829,4.24698425014185,3.93670536379508,3.63720885129175,3.6405770135036,4.08294423493443,4.28854326342012,2.40699605632141,1.45620461278539,2.43473746764489,1.45620461278539,2.42801462785779,2.44239408655257,2.81270427820494,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.82020815055036
YP_003046568.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.00393274180959,1.45620461278539,1.45620461278539,1.45620461278539,1.96024485642218,1.85083417373343,2.11732740879118,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003046569.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.85083417373343,2.11732740879118,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003046571.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.00393274180959,2.00934199115239,2.29246047889205,2.2715258874889,2.16549104159058,2.32804950573326,1.92571554274477,2.38965568915373,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.41783365410299,1.45620461278539,1.45620461278539,1.45620461278539,2.43797340204127
YP_003046572.1,6.6710661607325,6.38307426677336,6.16639369279405,6.01611640889204,5.6406758773836,6.2573894845338,6.16336652222046,5.55864606584488,5.96470199376901,5.5171072518315,1.45620461278539,3.96357740954334,3.97736482972446,3.84287672673561,5.10840262328721,5.32976246497593,4.70150110853423,4.83756614869996,5.79117177999546,5.90513806500343,5.56597860101399,4.34344252052362,4.49828854307416,4.52742843659325,5.00794016937176,4.4295753091026,3.96549610857918,4.99074761081226,4.66900899252608,3.70377848714164,4.08979104490217,4.48863918664262,4.42561634817101,6.21387883852375,6.51470826971536,6.25618445263268,5.54635554506562,5.8750443544634,5.60187087038352,5.5420954923354,4.98686424140834,4.66818389140114,4.7350399317448,5.28495951732866,5.0738562067057,5.29675904651433,4.71057241370225,5.95569938522211,5.28196837280026,4.93382748305211,4.2820602684178,5.51725440154625,3.50604971757118,2.89478351514993,3.97900608773967,3.82789943165899
YP_003046573.1,6.779463849477,6.91680345676901,6.04629897773155,5.56134687399316,5.17487564448317,6.16804038057255,6.73603278578419,5.93318738041867,6.2999113653674,5.75257947013571,3.07298840332003,4.12246052301638,5.68299157876307,5.61869795789284,5.45197294920899,5.76467899444707,5.91622303128168,5.6241631168737,5.07278235899223,5.31836283848419,5.97502381234833,5.01653041580409,5.28897752602454,5.53577968822365,5.59719702561156,4.58415121445363,4.55716104137053,4.92420574294288,4.9491314806511,4.32180423310212,4.32085098953704,4.85675674283703,4.79773127267446,6.7986909450823,6.82269512935917,6.7649986872144,6.3290066961727,5.57885363642006,6.27030713113815,5.83140260608207,5.92607559794117,5.80573041924635,5.79040431003166,5.41327173340807,6.06933576110594,5.7337617885565,5.71579438820136,6.34735397384979,5.83461548059296,5.27104436356437,5.38700549827709,5.80601833222092,3.26395425044948,4.42134545827721,3.45256647963552,4.64347719508746
YP_003046574.1,1.45620461278539,2.36738833202471,1.45620461278539,1.45620461278539,1.45620461278539,2.3734297358274,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.51266511748621,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.35123823601386,2.68283385303278,2.34586640156449,2.65366054621049,2.66497852124787,2.05160555530703,2.2715258874889,2.66175282808532,2.67175195271356,3.01316139441472,2.82859834958375,1.45620461278539,1.45620461278539,3.04751415765453,1.45620461278539,2.30925956431604,2.73899481497586,2.80527450815516,1.45620461278539,2.41773155918187,2.75566009669542,1.45620461278539,2.77851917125565,2.79056243545705,2.81585875837673,2.80476280675,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003046575.1,1.45620461278539,2.36738833202471,1.45620461278539,2.379876944523,2.37166305830431,1.45620461278539,1.45620461278539,2.74065833310067,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.44599495897669,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.35759237893354,2.70004391758013,2.9621251098113,1.45620461278539,2.34586640156449,3.24767017931292,2.96114586132268,3.23716080287798,3.02950595196576,2.83592412077011,2.96933515122941,3.01316139441472,3.13654862091699,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.80527450815516,1.45620461278539,2.79298015936847,2.39004710767457,1.45620461278539,3.76361765705465,3.28610150660145,2.43473746764489,3.30452315967177,3.80731405545925,3.10635255322171,2.81270427820494,3.47716107984681,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003046576.1,9.01207465114298,9.0386820940146,8.77260353191901,8.75280335336402,8.853079518918,8.85519178358589,8.9982411384868,8.72230383787566,8.81913685553896,8.87748045282155,4.91078476493857,5.40585862386972,6.71638539409892,6.3022399431432,8.40631423297811,7.96508375468291,7.64582493771689,7.6484853430716,8.43532505004582,8.62720319640982,7.73781046437972,7.15063585911871,7.06712045212274,7.61497990766567,7.46495067454382,6.41028749984217,6.14386497209117,6.73951322629681,6.83681618446223,5.9432204011336,5.4712675735369,6.48927870052645,6.31156179117378,8.67527716180106,8.70620523968781,8.80554589954875,8.40205442923121,8.54247596052111,8.32395008378725,7.86066933975399,7.85955041488214,7.31941334854576,7.31282856285002,7.87091652671798,7.52822308402185,7.38097869767416,7.60211755987988,7.78561014998875,7.59175593214753,7.60520279606437,7.64301626410261,7.91879297043805,7.05405730059355,7.50525239262864,7.395394983919,8.06021633659172
YP_003046577.1,3.20336783427337,2.36738833202471,1.45620461278539,1.45620461278539,2.37166305830431,1.45620461278539,2.37961508431839,1.45620461278539,1.45620461278539,1.45620461278539,3.07298840332003,3.01595472972701,1.45620461278539,2.93160399156128,4.24296504734018,3.33846874363475,2.89758507493985,2.4571392375241,1.45620461278539,4.08942581792406,4.10610416614495,3.34627090719533,3.50686428977142,4.14550928561327,4.33568741133782,3.48813939133318,3.04438261555434,3.38622648605861,3.34270355536737,3.98543947948953,3.1309226168457,3.4119647831694,3.62166993177496,4.044837724317,4.26890144617621,4.77383960791649,3.2283320736996,2.30925956431604,3.21897883348175,1.45620461278539,2.79070072249915,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.41593597205036,2.81585875837673,4.82870800249989,1.45620461278539,1.45620461278539,3.09063150749977,4.59389598568736,1.45620461278539,1.45620461278539,1.45620461278539,4.08126356379154
YP_003046578.1,1.45620461278539,1.45620461278539,2.3728831633648,2.379876944523,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.37704926350499,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,3.1794566290405,3.19486729035308,2.62338280630266,2.83426048543046,2.91330246457125,3.09258282092469,3.01316139441472,2.96201242046381,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.54361778694475,1.45620461278539,1.45620461278539,1.45620461278539
YP_003046579.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003046580.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.51266511748621,2.44599495897669,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.35759237893354,2.70004391758013,2.70318892042614,3.32187847021576,2.34586640156449,2.39400703963932,2.00934199115239,2.29246047889205,2.2715258874889,2.16549104159058,2.78051940415455,2.38333932687557,2.59008064409612,2.58437739776316,3.06519589160283,3.04751415765453,2.52058522917589,1.45620461278539,2.21276479480329,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.80681853566365,1.45620461278539,2.81270427820494,1.45620461278539,1.45620461278539,1.45620461278539,2.51221962149606,1.45620461278539
YP_003046581.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.39400703963932,2.23381202509065,2.29246047889205,2.59486322095047,2.44967404387083,2.67175195271356,2.11732740879118,2.49551430573012,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003046582.1,5.84737385104252,5.8142053096574,5.9424336226702,5.93596118996467,5.50160092944693,5.88916316333432,5.93518790712713,5.72672478270415,5.76234457010454,5.65635551727939,1.45620461278539,2.58463343190018,4.24027402985329,3.22926058181184,3.65314677397428,4.8779987989691,4.42604099349444,4.76577314998333,4.21745500432762,4.08942581792406,5.13531668990484,5.01653041580409,4.81341335047118,4.9313153364277,4.74117059303187,4.74532186123073,4.63127218300231,4.40937200453974,4.6429521523328,5.0144503867124,4.42337697831046,4.84195006397081,4.20629583940454,5.2791660470515,5.63721688445482,5.36772817050026,4.91831660681191,5.51775310339004,5.57867718003228,4.36442768275443,4.66394104994863,5.20549359798506,5.31536503490942,4.98749353522566,4.90431279038018,4.92763278821173,4.91434715976934,5.07094046170391,4.61903114844891,4.40090919967362,3.94855102722374,4.66843963363638,4.04167459240726,4.20220384756184,3.82561835614851,4.71859062384722
YP_003046583.1,4.97070194586297,4.221951649666,4.75348595834362,5.37085421183667,5.67343417365717,4.55574050329861,4.49821967712439,4.63961626378628,5.59806778606269,5.622790932133,1.45620461278539,1.45620461278539,3.82404211567041,3.46787712384044,4.24296504734018,4.45493841545613,4.32069673564773,4.33886794655794,4.67083890815811,5.80543699386848,4.64980254368857,4.749466499772,5.02305765823678,5.20447718139775,5.10203691874564,3.43219508058271,3.84342005305348,3.38622648605861,3.47370525803791,3.92036144559651,3.33836166154544,3.22890518957754,3.08123571069831,5.62831841143822,5.81777803007607,5.63299632395967,5.81081454615008,5.8001340596378,5.53113237069102,4.2692854386188,4.51078772814356,4.51492772831716,4.85973012226779,5.45360597271037,4.8429797605062,4.98659518587796,5.03555618162125,1.45620461278539,4.76492914033901,4.72952009404148,4.77592491445304,4.34307019316579,2.54361778694475,3.61816222805674,4.11680470979052,1.45620461278539
YP_003046584.1,6.6710661607325,6.71394973666652,6.68348631954093,6.47877943446733,6.59694858394786,5.83208555137071,6.43980086416028,6.51311994152459,6.58918011542605,6.50736553108529,1.45620461278539,1.45620461278539,3.82404211567041,3.84287672673561,4.82253012097212,5.14944139157997,4.85914882706741,4.83756614869996,4.41677852260015,5.165413659158,5.38609867543666,5.11072057507669,4.86879982208046,5.32364725137253,5.14685182372452,4.55954310499504,4.36728500503171,4.80585909816351,4.90612469782353,4.27113750955917,4.12526804097819,4.46938109980186,4.56089724887185,5.02754316344122,5.07150239696896,5.39974907856693,5.02681378244444,5.24336061007857,5.14501539124884,5.45962687973455,5.38706449758879,5.43467952408202,5.35805502532477,5.60445948188076,5.52657324143611,5.69910410771624,5.6792344645869,5.7285674434569,5.54524021329502,5.36779472718182,5.34109273797936,5.77294522115784,3.88584077754498,4.77755104238771,4.4628811910503,5.72470551231727
YP_003046585.1,5.84737385104252,6.14979593243957,5.7090359872112,6.11647879784255,6.18557145406354,5.80267286729211,5.8502999967933,5.62825894172141,5.90973494136995,5.87159810071993,3.86042854822983,4.26484092483809,4.81956380520415,5.12906796532178,4.74105282768457,5.65328095703596,4.93184518772527,5.09312291553998,5.82605465954152,5.80543699386848,4.4421192151365,4.62671879811415,4.56721110662343,4.77212475155955,4.55302539481482,3.94542346566875,4.04116666196257,3.94747128761405,3.9828031616748,3.98543947948953,3.54340530366597,3.95960873856207,3.72731137851631,5.34359994525393,5.49273364658472,5.76158894056424,5.19106439329343,5.74793049041517,5.08022886446325,5.17916778131212,5.20095325902552,4.93230050454627,4.85973012226779,5.53101750307595,5.36227299049618,5.47147635703541,5.34737274136428,5.22889000321416,5.54524021329502,5.16726018194915,5.43149020861856,5.55669401907354,5.18298822739267,4.61069633389645,4.74001855827696,5.0439229516403
YP_003046586.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.16281532778653,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.70318892042614,2.68283385303278,1.45620461278539,2.22629456109395,2.23381202509065,2.29246047889205,2.2715258874889,2.16549104159058,2.54951799686112,2.58252601942189,2.26801880286088,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003046587.1,7.96956550904061,7.6111947569524,7.19315272135113,6.99565293157872,5.79746377461951,6.30006609098331,7.63304674519499,6.68591430107514,6.94361132950678,6.56140178388708,5.73124432796617,5.40585862386972,4.73812010928594,4.91973132080416,2.92023904102442,6.59592181373995,5.35744050856266,4.9058948558129,1.45620461278539,3.10524078426389,5.89665044795068,5.11072057507669,4.34933759483265,4.38697679044372,3.75993274258603,3.69040908232161,3.75539704675666,3.38622648605861,4.02449076791058,4.80150211691681,3.87622027021675,4.96995368679889,4.10780782333513,6.57639735363181,7.10632346015173,6.40514271170212,4.91831660681191,6.78274125926948,7.06995121989105,7.41378047336105,7.0381385554182,6.29900084233061,5.93806973059523,5.1925328947646,6.37910450025116,6.24663696238458,6.54339764559494,6.22826981357261,5.83461548059296,5.84140090412838,5.97233459815772,5.39196650690486,5.76476009958885,7.51696741824331,6.44060206584227,6.77788928882082
YP_003046588.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.2715258874889,2.16549104159058,2.01258234511513,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003046589.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.34891630663093,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003046590.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.83098429891769,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.70318892042614,2.33621851873048,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.29133788197603,1.45620461278539,2.21716913707173,1.45620461278539,2.21276479480329,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.54361778694475,1.45620461278539,1.45620461278539,2.43797340204127
YP_003046591.1,7.48484621781667,7.62779837425871,7.54258328125081,7.50113272104609,7.51188275478146,7.23936281942701,7.58140951686616,7.38244220750103,7.6184783422472,7.70711561857374,5.9703739652847,6.49460889765937,6.73729933249494,6.65588113403455,6.54054948173458,6.65483743017309,6.65239424298559,6.74331994438098,6.41221677873398,6.45803941510718,6.88604163132946,6.95002880345834,6.91892577863717,6.84462391647465,7.14083643520043,5.6829148378589,6.20111299643604,5.79694179180956,5.94508638240818,5.6339799250729,5.5690154959449,6.0133142187146,5.7093295032397,7.64745722610831,7.71190133859192,7.63817862500974,7.38508738759289,7.55577391172483,7.41494817253153,7.07034769712371,7.13188143543861,7.17533736703451,7.16505269264757,6.94665685195545,7.54741119275525,7.54569776054857,7.51168313573945,7.63473281254656,7.42808016047059,7.35799221766142,7.39710505676493,7.57076538113718,5.62804092723458,6.199850726576,6.41481904731782,7.2227255261607
YP_003046592.1,5.49351361094537,5.59469204204999,5.54118422710523,5.90821749302412,5.736788509481,5.74197555152451,6.06639373657782,6.13770494333935,6.36260181762687,6.17892561564017,3.07298840332003,3.96357740954334,4.24027402985329,3.99697300889293,3.9799003336428,4.62383522612804,4.93184518772527,4.97108328093667,5.12996136739208,5.21823874046786,5.22389625946091,4.62671879811415,4.26842901265346,4.77212475155955,5.00794016937176,4.02071749831259,4.33792203017529,4.3423307598524,4.25102821904077,3.92036144559651,3.54340530366597,3.77977920939562,4.05578096944524,6.17910720845806,6.141881641371,6.09000645002081,5.57035489804139,5.60845397749082,5.79528664136345,4.82967468269378,4.98686424140834,5.10241798356553,4.97433005822104,5.14397294894592,5.60215589455658,5.38678385278171,5.29990786738896,5.41550844205496,5.50458884417543,5.36779472718182,5.34109273797936,5.47669801002813,4.72496121532294,4.77755104238771,5.10731909037338,5.40199316775309
YP_003046593.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.44599495897669,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.39400703963932,2.87124182471808,2.29246047889205,2.03650659825432,2.44967404387083,2.54951799686112,2.58252601942189,2.38965568915373,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003046594.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.3734297358274,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.00393274180959,2.00934199115239,2.29246047889205,1.45620461278539,2.16549104159058,2.32804950573326,2.48853662505319,1.92899547606364,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
