"","TestTrainSubsetNo","model","performance","cost","gamma","nodesize","mtry","ntree","error_test","performance_test","meanPerformance","meanPerformance_test","analyzeName"
"135",15,"RF",1,NA,NA,3,3,5000,0.2625,0.7375,0.990716037183428,0.768457927056378,"protein_carbon"
"136",16,"RF",1,NA,NA,3,1,1000,0.309259259259259,0.690740740740741,0.990716037183428,0.768457927056378,"protein_carbon"
"137",17,"RF",1,NA,NA,5,6,5000,0.259259259259259,0.740740740740741,0.990716037183428,0.768457927056378,"protein_carbon"
"138",18,"RF",1,NA,NA,3,4,10000,0.295634920634921,0.704365079365079,0.990716037183428,0.768457927056378,"protein_carbon"
"139",19,"RF",1,NA,NA,4,3,10000,0.0370370370370371,0.962962962962963,0.990716037183428,0.768457927056378,"protein_carbon"
"140",20,"RF",1,NA,NA,4,2,10000,0.259259259259259,0.740740740740741,0.990716037183428,0.768457927056378,"protein_carbon"
"141",21,"RF",0.894466403162055,NA,NA,2,1,10000,0.0803571428571428,0.919642857142857,0.990716037183428,0.768457927056378,"protein_carbon"
"142",22,"RF",1,NA,NA,4,1,10000,0.517857142857143,0.482142857142857,0.990716037183428,0.768457927056378,"protein_carbon"
"143",23,"RF",0.988888888888889,NA,NA,3,6,5000,0.0803571428571428,0.919642857142857,0.990716037183428,0.768457927056378,"protein_carbon"
"144",24,"RF",1,NA,NA,3,3,1000,0.295634920634921,0.704365079365079,0.990716037183428,0.768457927056378,"protein_carbon"
"145",25,"RF",1,NA,NA,3,4,10000,0.0933333333333334,0.906666666666667,0.990716037183428,0.768457927056378,"protein_carbon"
"146",26,"RF",1,NA,NA,2,3,5000,0.259259259259259,0.740740740740741,0.990716037183428,0.768457927056378,"protein_carbon"
"147",27,"RF",1,NA,NA,3,1,5000,0,1,0.990716037183428,0.768457927056378,"protein_carbon"
"148",28,"RF",1,NA,NA,5,1,1000,0.259259259259259,0.740740740740741,0.990716037183428,0.768457927056378,"protein_carbon"
"149",29,"RF",1,NA,NA,3,4,1000,0,1,0.990716037183428,0.768457927056378,"protein_carbon"
"150",30,"RF",1,NA,NA,3,3,5000,0.293560606060606,0.706439393939394,0.990716037183428,0.768457927056378,"protein_carbon"
"151",31,"RF",1,NA,NA,1,4,10000,0,1,0.990716037183428,0.768457927056378,"protein_carbon"
"152",32,"RF",1,NA,NA,5,2,1000,0.2,0.8,0.990716037183428,0.768457927056378,"protein_carbon"
"153",33,"RF",1,NA,NA,2,5,1000,0.295634920634921,0.704365079365079,0.990716037183428,0.768457927056378,"protein_carbon"
"154",34,"RF",0.991666666666667,NA,NA,4,2,5000,0.295634920634921,0.704365079365079,0.990716037183428,0.768457927056378,"protein_carbon"
"155",35,"RF",1,NA,NA,5,5,5000,0.259259259259259,0.740740740740741,0.990716037183428,0.768457927056378,"protein_carbon"
"156",36,"RF",1,NA,NA,5,1,5000,0.0370370370370371,0.962962962962963,0.990716037183428,0.768457927056378,"protein_carbon"
"157",37,"RF",1,NA,NA,2,5,5000,0,1,0.990716037183428,0.768457927056378,"protein_carbon"
"158",38,"RF",1,NA,NA,2,2,10000,0.259259259259259,0.740740740740741,0.990716037183428,0.768457927056378,"protein_carbon"
"159",39,"RF",1,NA,NA,1,5,1000,0.173611111111111,0.826388888888889,0.990716037183428,0.768457927056378,"protein_carbon"
"160",40,"RF",1,NA,NA,4,4,10000,0.0370370370370371,0.962962962962963,0.990716037183428,0.768457927056378,"protein_carbon"
"161",41,"RF",1,NA,NA,4,5,1000,0.291666666666667,0.708333333333333,0.990716037183428,0.768457927056378,"protein_carbon"
"162",42,"RF",1,NA,NA,4,4,1000,0.39047619047619,0.60952380952381,0.990716037183428,0.768457927056378,"protein_carbon"
"163",43,"RF",1,NA,NA,4,5,1000,0.295634920634921,0.704365079365079,0.990716037183428,0.768457927056378,"protein_carbon"
"164",44,"RF",1,NA,NA,1,6,10000,0.0903010033444815,0.909698996655518,0.990716037183428,0.768457927056378,"protein_carbon"
"165",45,"RF",1,NA,NA,5,4,1000,0.0933333333333334,0.906666666666667,0.990716037183428,0.768457927056378,"protein_carbon"
"166",46,"RF",1,NA,NA,2,3,10000,0.295634920634921,0.704365079365079,0.990716037183428,0.768457927056378,"protein_carbon"
"167",47,"RF",0.947826086956522,NA,NA,5,2,10000,0.39047619047619,0.60952380952381,0.990716037183428,0.768457927056378,"protein_carbon"
"168",48,"RF",0.973913043478261,NA,NA,4,2,1000,0.0370370370370371,0.962962962962963,0.990716037183428,0.768457927056378,"protein_carbon"
"169",49,"RF",1,NA,NA,1,1,5000,0.595833333333333,0.404166666666667,0.990716037183428,0.768457927056378,"protein_carbon"
"170",50,"RF",1,NA,NA,2,1,1000,0.295634920634921,0.704365079365079,0.990716037183428,0.768457927056378,"protein_carbon"
"171",51,"RF",0.945454545454545,NA,NA,1,5,5000,0.13034188034188,0.86965811965812,0.990716037183428,0.768457927056378,"protein_carbon"
"172",52,"RF",1,NA,NA,3,4,10000,0.309259259259259,0.690740740740741,0.990716037183428,0.768457927056378,"protein_carbon"
"173",53,"RF",0.973913043478261,NA,NA,4,3,5000,0.0933333333333334,0.906666666666667,0.990716037183428,0.768457927056378,"protein_carbon"
"174",54,"RF",1,NA,NA,4,2,5000,0.295634920634921,0.704365079365079,0.990716037183428,0.768457927056378,"protein_carbon"
"175",55,"RF",1,NA,NA,2,3,5000,0.259259259259259,0.740740740740741,0.990716037183428,0.768457927056378,"protein_carbon"
"176",56,"RF",1,NA,NA,3,3,5000,0.295634920634921,0.704365079365079,0.990716037183428,0.768457927056378,"protein_carbon"
"177",57,"RF",0.947826086956522,NA,NA,4,2,5000,0.39047619047619,0.60952380952381,0.990716037183428,0.768457927056378,"protein_carbon"
"178",58,"RF",0.988888888888889,NA,NA,5,4,1000,0.0370370370370371,0.962962962962963,0.990716037183428,0.768457927056378,"protein_carbon"
"179",59,"RF",1,NA,NA,5,5,5000,0.551666666666667,0.448333333333333,0.990716037183428,0.768457927056378,"protein_carbon"
"180",60,"RF",1,NA,NA,2,4,1000,0.338362068965517,0.661637931034483,0.990716037183428,0.768457927056378,"protein_carbon"
"181",1,"sigmoid",1,3162277.66016838,0.00316227766016838,NA,NA,NA,0.295634920634921,0.704365079365079,1,0.848030844074947,"protein_carbon"
"182",2,"sigmoid",1,681292.069057961,0.0146779926762207,NA,NA,NA,0.328525641025641,0.671474358974359,1,0.848030844074947,"protein_carbon"
