"","glucose","glycerol","Na_50_stress","stationary","late_stationary"
"YP_003046088.1",4.97269714596076,5.47424660739566,5.70576962207841,6.55008726923729,6.74721615185728
"YP_003046089.1",7.15275272213076,7.54514528290635,7.93435525128063,8.78116442775345,8.36383403851991
"YP_003046091.1",6.89690716379255,6.85265673021406,6.90540109124173,6.59501375366016,6.48502599660535
"YP_003046092.1",11.8316941750607,11.9070552660848,12.0167095302757,12.1137830241851,12.2410781423268
"YP_003046094.1",6.78412297455531,7.12513994868473,7.87743603513124,6.55008726923729,5.89848375742511
"YP_003046095.1",8.24328938632978,8.52662158753163,7.84316297152844,7.69602109909315,7.55047850152422
"YP_003046098.1",8.18918988577878,9.02114932406879,8.34438938426069,8.54013038444376,8.60743441823439
"YP_003046099.1",10.161993243564,10.0557110215905,10.3619828391099,9.44889580325389,8.96398934738238
"YP_003046108.1",5.04396157239487,5.44717456290071,5.56477919103651,5.47124890381866,5.47547379876882
"YP_003046109.1",7.84172940847665,7.99241276713944,7.37942782217301,7.22759657950097,7.36858202020908
"YP_003046110.1",7.77469488027516,7.49490027894202,7.89666030435956,7.42622145436505,7.58424908387034
"YP_003046111.1",5.97598258519226,5.47424660739566,5.83361266609249,5.13483015676791,5.52418290209058
"YP_003046113.1",4.77436543870357,7.18189500268278,6.97963340154161,6.43112790485965,6.60019793647931
"YP_003046120.1",14.3652866687116,14.0176782664819,14.2796651830954,13.8388109466447,13.466953483203
"YP_003046121.1",4.08078774963278,4.40982523337275,4.11026597634136,4.35908205696875,4.36171070344898
"YP_003046122.1",8.95931323524505,8.92971023323242,8.80211284544834,9.43975643793022,9.43348274404758
"YP_003046124.1",8.40706532661736,8.45953467818324,9.20206423460465,9.77380866485893,9.37369173227379
"YP_003046125.1",6.2994203264215,6.05511516760727,6.73355252151241,5.8190746721114,5.89848375742511
"YP_003046129.1",5.00883098689434,4.63894407695317,4.57714656097396,4.22771914301898,4.47851899552701
